Outlet_ID,POI_ID,POI_Type,Distance_Meters,Base_Footfall,Decay_Weight,Footfall_Impact_Score
OUT_09525,POI_014666,hospital,961.33,5000,0.0059,29.46
OUT_09525,POI_017163,school,955.73,1000,0.0063,6.25
OUT_09525,POI_023984,school,463.47,1000,0.3032,303.2
OUT_09528,POI_012261,place_of_worship,430.88,300,0.3565,106.95
OUT_09528,POI_012393,place_of_worship,710.15,300,0.0607,18.21
OUT_09528,POI_024025,school,935.1,1000,0.0078,7.77
OUT_09529,POI_007920,station,309.61,25000,0.5871,14677.75
OUT_09529,POI_008978,place_of_worship,353.17,300,0.5001,150.03
OUT_09529,POI_025581,place_of_worship,724.99,300,0.0539,16.18
OUT_09530,POI_000029,place_of_worship,833.9,300,0.021,6.3
OUT_09530,POI_003539,hotel,991.9,100,0.0042,0.42
OUT_09530,POI_003540,place_of_worship,910.84,300,0.01,2.99
OUT_09530,POI_003541,hotel,764.49,100,0.0389,3.89
OUT_09530,POI_003542,hotel,689.19,100,0.0714,7.14
OUT_09530,POI_003543,hotel,699.96,100,0.0657,6.57
OUT_09530,POI_003544,hotel,816.01,100,0.0247,2.47
OUT_09530,POI_003545,hotel,926.98,100,0.0084,0.84
OUT_09530,POI_003546,hotel,955.39,100,0.0063,0.63
OUT_09530,POI_003547,hotel,593.39,100,0.1414,14.14
OUT_09530,POI_003548,hotel,715.03,100,0.0584,5.84
OUT_09530,POI_003549,hotel,519.26,100,0.2236,22.36
OUT_09530,POI_003550,hotel,493.98,100,0.2578,25.78
OUT_09530,POI_003551,hotel,462.24,100,0.3051,30.51
OUT_09530,POI_003552,hotel,500.27,100,0.249,24.9
OUT_09530,POI_005282,hospital,746.09,5000,0.0454,226.93
OUT_09530,POI_006236,hotel,892.44,100,0.012,1.2
OUT_09530,POI_006489,guest_house,942.84,50,0.0072,0.36
OUT_09530,POI_008204,college,881.11,2000,0.0134,26.78
OUT_09530,POI_009978,guest_house,569.29,50,0.1652,8.26
OUT_09530,POI_010041,guest_house,648.33,50,0.0968,4.84
OUT_09530,POI_011518,hotel,693.77,100,0.069,6.9
OUT_09530,POI_011558,hotel,622.13,100,0.1165,11.65
OUT_09531,POI_002746,place_of_worship,178.29,300,0.8381,251.43
OUT_09531,POI_002747,place_of_worship,625.62,300,0.1137,34.1
OUT_09531,POI_004132,place_of_worship,582.77,300,0.1516,45.47
OUT_09532,POI_001248,place_of_worship,863.75,300,0.0158,4.75
OUT_09532,POI_001251,place_of_worship,728.58,300,0.0524,15.72
OUT_09532,POI_001252,hotel,911.73,100,0.0099,0.99
OUT_09532,POI_001253,school,827.09,1000,0.0224,22.36
OUT_09532,POI_001254,marketplace,716.6,3000,0.0577,173.04
OUT_09532,POI_001256,guest_house,913.83,50,0.0097,0.48
OUT_09532,POI_001258,hotel,404.45,100,0.403,40.3
OUT_09532,POI_001259,school,557.93,1000,0.1774,177.39
OUT_09532,POI_001549,guest_house,663.79,50,0.0865,4.32
OUT_09532,POI_001550,guest_house,378.22,50,0.4517,22.59
OUT_09532,POI_001551,guest_house,378.39,50,0.4514,22.57
OUT_09532,POI_002120,place_of_worship,945.48,300,0.007,2.09
OUT_09532,POI_002572,hotel,983.54,100,0.0046,0.46
OUT_09532,POI_003136,school,763.58,1000,0.0392,39.2
OUT_09532,POI_003177,hotel,812.28,100,0.0256,2.56
OUT_09532,POI_003178,hotel,843.94,100,0.0191,1.91
OUT_09532,POI_003696,place_of_worship,362.94,300,0.481,144.31
OUT_09532,POI_003817,restaurant,447.89,100,0.3281,32.81
OUT_09532,POI_005254,bus_stop,435.21,150,0.3491,52.37
OUT_09532,POI_005255,place_of_worship,980.7,300,0.0048,1.43
OUT_09532,POI_005407,hotel,556.37,100,0.1791,17.91
OUT_09532,POI_005586,bus_stop,533.24,150,0.206,30.91
OUT_09532,POI_005587,guest_house,401.66,50,0.4081,20.4
OUT_09532,POI_005653,bus_stop,689.54,150,0.0713,10.69
OUT_09532,POI_005654,bus_stop,699.86,150,0.0658,9.87
OUT_09532,POI_005655,hotel,745.76,100,0.0455,4.55
OUT_09532,POI_005656,restaurant,705.05,100,0.0632,6.32
OUT_09532,POI_005657,hotel,828.58,100,0.0221,2.21
OUT_09532,POI_005658,hotel,908.96,100,0.0102,1.02
OUT_09532,POI_005659,hotel,864.95,100,0.0157,1.57
OUT_09532,POI_005660,hotel,824.32,100,0.0229,2.29
OUT_09532,POI_005675,hotel,945.46,100,0.007,0.7
OUT_09532,POI_005676,hotel,934.92,100,0.0078,0.78
OUT_09532,POI_005677,hotel,924.38,100,0.0087,0.87
OUT_09532,POI_005678,bus_stop,843.04,150,0.0193,2.89
OUT_09532,POI_005679,hotel,853.15,100,0.0175,1.75
OUT_09532,POI_005680,hotel,829.52,100,0.0219,2.19
OUT_09532,POI_005681,hotel,802.51,100,0.0279,2.79
OUT_09532,POI_006400,hotel,964.83,100,0.0057,0.57
OUT_09532,POI_006672,hotel,729.61,100,0.052,5.2
OUT_09532,POI_007133,bus_station,966.43,10000,0.0056,55.78
OUT_09532,POI_007225,hotel,976.4,100,0.005,0.5
OUT_09532,POI_007710,place_of_worship,496.08,300,0.2548,76.44
OUT_09532,POI_007792,station,644.58,25000,0.0994,2485.93
OUT_09532,POI_008266,bus_stop,793.17,150,0.0303,4.55
OUT_09532,POI_008821,attraction,711.2,100,0.0602,6.02
OUT_09532,POI_008827,hospital,753.89,5000,0.0425,212.66
OUT_09532,POI_008922,guest_house,831.13,50,0.0215,1.08
OUT_09532,POI_009161,hotel,627.68,100,0.1121,11.21
OUT_09532,POI_009384,guest_house,981.88,50,0.0047,0.24
OUT_09532,POI_009986,guest_house,736.89,50,0.049,2.45
OUT_09532,POI_010038,attraction,79.57,100,0.9654,96.54
OUT_09532,POI_010046,guest_house,835.87,50,0.0206,1.03
OUT_09532,POI_010218,guest_house,994.42,50,0.0041,0.21
OUT_09532,POI_010253,hotel,983.78,100,0.0046,0.46
OUT_09532,POI_010325,hotel,869,100,0.0151,1.51
OUT_09532,POI_010582,guest_house,461.03,50,0.307,15.35
OUT_09532,POI_010686,place_of_worship,165.78,300,0.8584,257.52
OUT_09532,POI_010815,college,904.54,2000,0.0106,21.23
OUT_09532,POI_010824,guest_house,937.04,50,0.0076,0.38
OUT_09532,POI_010825,guest_house,836.77,50,0.0204,1.02
OUT_09532,POI_010826,college,733.7,2000,0.0503,100.51
OUT_09532,POI_010827,guest_house,707.16,50,0.0622,3.11
OUT_09532,POI_010828,clinic,674.42,200,0.0799,15.98
OUT_09532,POI_010829,guest_house,529.58,50,0.2105,10.53
OUT_09532,POI_010830,hospital,733.84,5000,0.0502,250.99
OUT_09532,POI_010831,clinic,899.6,200,0.0112,2.23
OUT_09532,POI_010832,guest_house,851.3,50,0.0178,0.89
OUT_09532,POI_010833,guest_house,795.78,50,0.0297,1.48
OUT_09532,POI_010956,hotel,697.78,100,0.0669,6.69
OUT_09532,POI_012003,bus_stop,676.27,150,0.0788,11.82
OUT_09532,POI_012004,bus_stop,408.24,150,0.3962,59.43
OUT_09532,POI_013766,hotel,962.52,100,0.0058,0.58
OUT_09532,POI_014048,place_of_worship,531.62,300,0.208,62.41
OUT_09532,POI_014050,museum,338.49,100,0.5291,52.91
OUT_09532,POI_014253,bus_station,844.45,10000,0.019,190.32
OUT_09532,POI_014254,attraction,600.04,100,0.1353,13.53
OUT_09532,POI_014258,attraction,585.67,100,0.1487,14.87
OUT_09532,POI_014345,hotel,951.31,100,0.0066,0.66
OUT_09532,POI_015252,attraction,900.14,100,0.0111,1.11
OUT_09532,POI_015290,attraction,167.67,100,0.8554,85.54
OUT_09532,POI_015549,hotel,856.09,100,0.0171,1.71
OUT_09532,POI_015626,hotel,800.51,100,0.0284,2.84
OUT_09532,POI_015745,guest_house,638.47,50,0.1039,5.19
OUT_09532,POI_015746,guest_house,624.29,50,0.1147,5.74
OUT_09532,POI_015750,hotel,798.71,100,0.0289,2.89
OUT_09532,POI_015752,hotel,929.09,100,0.0083,0.83
OUT_09532,POI_015773,hotel,528.97,100,0.2113,21.13
OUT_09532,POI_015909,hotel,577.76,100,0.1565,15.65
OUT_09532,POI_016050,attraction,884.12,100,0.013,1.3
OUT_09532,POI_016073,place_of_worship,254.02,300,0.6987,209.62
OUT_09532,POI_016074,place_of_worship,321.51,300,0.5631,168.94
OUT_09532,POI_016563,place_of_worship,519.52,300,0.2233,66.98
OUT_09532,POI_017914,school,915.83,1000,0.0095,9.47
OUT_09532,POI_019648,place_of_worship,681.32,300,0.0759,22.76
OUT_09532,POI_019649,place_of_worship,669.99,300,0.0826,24.78
OUT_09532,POI_019650,place_of_worship,729.23,300,0.0521,15.63
OUT_09532,POI_020441,school,945.98,1000,0.0069,6.93
OUT_09532,POI_020801,place_of_worship,766.01,300,0.0384,11.52
OUT_09532,POI_020809,place_of_worship,394.68,300,0.4209,126.26
OUT_09532,POI_021253,place_of_worship,951.85,300,0.0065,1.95
OUT_09532,POI_021316,place_of_worship,655.97,300,0.0916,27.47
OUT_09532,POI_021328,school,674.77,1000,0.0797,79.69
OUT_09532,POI_021330,place_of_worship,592.65,300,0.1421,42.63
OUT_09532,POI_021334,place_of_worship,601.43,300,0.1341,40.22
OUT_09532,POI_021343,school,703.91,1000,0.0638,63.76
OUT_09532,POI_021370,place_of_worship,588.66,300,0.1459,43.76
OUT_09532,POI_021671,place_of_worship,523.13,300,0.2186,65.59
OUT_09532,POI_021699,school,948.37,1000,0.0068,6.76
OUT_09532,POI_021710,place_of_worship,867.68,300,0.0153,4.58
OUT_09532,POI_021727,school,989.05,1000,0.0044,4.36
OUT_09532,POI_022664,school,783.82,1000,0.0329,32.94
OUT_09532,POI_022668,school,509.21,1000,0.2368,236.81
OUT_09532,POI_023115,bus_station,848.83,10000,0.0183,182.63
OUT_09532,POI_024219,place_of_worship,571.62,300,0.1628,48.84
OUT_09532,POI_024220,place_of_worship,621.26,300,0.1172,35.15
OUT_09532,POI_024591,school,562.58,1000,0.1723,172.34
OUT_09532,POI_024592,marketplace,901.67,3000,0.0109,32.78
OUT_09532,POI_025025,place_of_worship,843.82,300,0.0191,5.74
OUT_09532,POI_025026,place_of_worship,666.22,300,0.0849,25.48
OUT_09532,POI_025376,place_of_worship,558.26,300,0.177,53.11
OUT_09532,POI_025410,school,697.94,1000,0.0668,66.79
OUT_09532,POI_026008,place_of_worship,531.42,300,0.2083,62.48
OUT_09533,POI_005195,bus_stop,308.98,150,0.5884,88.26
OUT_09534,POI_016476,industrial,715.76,1000,0.0581,58.07
OUT_09535,POI_013255,place_of_worship,855.89,300,0.0171,5.12
OUT_09536,POI_010776,place_of_worship,620.21,300,0.118,35.4
OUT_09536,POI_023329,place_of_worship,628.5,300,0.1114,33.42
OUT_09537,POI_003599,hotel,865.88,100,0.0155,1.55
OUT_09537,POI_003600,hotel,983.86,100,0.0046,0.46
OUT_09537,POI_003601,hotel,930.62,100,0.0081,0.81
OUT_09537,POI_003602,hotel,528.95,100,0.2113,21.13
OUT_09537,POI_003603,guest_house,693.14,50,0.0693,3.47
OUT_09537,POI_003604,hotel,774.07,100,0.0358,3.58
OUT_09537,POI_003605,hotel,935.65,100,0.0077,0.77
OUT_09537,POI_003606,hotel,786.06,100,0.0323,3.23
OUT_09537,POI_003607,hotel,825.64,100,0.0227,2.27
OUT_09537,POI_003608,place_of_worship,919.84,300,0.0091,2.73
OUT_09537,POI_003610,hotel,703.52,100,0.0639,6.39
OUT_09537,POI_007915,guest_house,575.05,50,0.1593,7.96
OUT_09537,POI_007945,bus_stop,359.91,150,0.4869,73.04
OUT_09537,POI_008099,hotel,458.86,100,0.3104,31.04
OUT_09537,POI_008177,hotel,757.7,100,0.0412,4.12
OUT_09537,POI_008178,hotel,677.84,100,0.0779,7.79
OUT_09537,POI_009435,guest_house,830.09,50,0.0218,1.09
OUT_09537,POI_010184,hotel,92.12,100,0.9539,95.39
OUT_09537,POI_010494,guest_house,675.67,50,0.0792,3.96
OUT_09537,POI_010639,hotel,732.25,100,0.0509,5.09
OUT_09537,POI_011430,hotel,565.75,100,0.1689,16.89
OUT_09537,POI_011434,hotel,918.88,100,0.0092,0.92
OUT_09537,POI_011435,bus_stop,780.78,150,0.0338,5.07
OUT_09537,POI_013005,hotel,898.12,100,0.0113,1.13
OUT_09537,POI_014288,attraction,776.38,100,0.0351,3.51
OUT_09537,POI_018515,place_of_worship,733.28,300,0.0504,15.13
OUT_09537,POI_019490,school,985.04,1000,0.0046,4.56
OUT_09537,POI_019677,school,855.89,1000,0.0171,17.08
OUT_09538,POI_005041,hotel,330.37,100,0.5453,54.53
OUT_09541,POI_008788,hospital,831.67,5000,0.0214,107.19
OUT_09541,POI_008789,place_of_worship,340.91,300,0.5243,157.29
OUT_09541,POI_008790,place_of_worship,514.42,300,0.2299,68.97
OUT_09541,POI_008863,school,829.07,1000,0.022,21.96
OUT_09541,POI_008866,place_of_worship,600.63,300,0.1348,40.43
OUT_09541,POI_008867,place_of_worship,429.23,300,0.3593,107.79
OUT_09542,POI_013564,place_of_worship,989.93,300,0.0043,1.3
OUT_09547,POI_014221,place_of_worship,987.54,300,0.0044,1.33
OUT_09548,POI_003601,hotel,962.25,100,0.0058,0.58
OUT_09548,POI_003602,hotel,763.72,100,0.0392,3.92
OUT_09548,POI_003606,hotel,935.89,100,0.0077,0.77
OUT_09548,POI_003607,hotel,904.02,100,0.0107,1.07
OUT_09548,POI_003608,place_of_worship,994.2,300,0.0041,1.24
OUT_09548,POI_007772,hotel,727.22,100,0.053,5.3
OUT_09548,POI_007915,guest_house,719.76,50,0.0562,2.81
OUT_09548,POI_007918,place_of_worship,605.88,300,0.1301,39.03
OUT_09548,POI_007945,bus_stop,326.2,150,0.5537,83.05
OUT_09548,POI_007946,bus_stop,576.35,150,0.158,23.69
OUT_09548,POI_008099,hotel,666.22,100,0.0849,8.49
OUT_09548,POI_008177,hotel,980.02,100,0.0048,0.48
OUT_09548,POI_008178,hotel,722.76,100,0.0549,5.49
OUT_09548,POI_008203,guest_house,510.17,50,0.2355,11.78
OUT_09548,POI_009435,guest_house,708.86,50,0.0613,3.07
OUT_09548,POI_010184,hotel,452.99,100,0.3198,31.98
OUT_09548,POI_010639,hotel,910.01,100,0.01,1
OUT_09548,POI_011430,hotel,871.5,100,0.0147,1.47
OUT_09548,POI_013256,hotel,508.61,100,0.2376,23.76
OUT_09548,POI_019676,school,651.41,1000,0.0947,94.66
OUT_09548,POI_019677,school,329.58,1000,0.5469,546.93
OUT_09549,POI_009241,guest_house,983.47,50,0.0046,0.23
OUT_09549,POI_013254,guest_house,998.09,50,0.0039,0.2
OUT_09549,POI_013361,place_of_worship,868.91,300,0.0151,4.52
OUT_09549,POI_013365,hospital,776.09,5000,0.0352,176.09
OUT_09549,POI_013366,hospital,779.54,5000,0.0342,170.92
OUT_09549,POI_024262,place_of_worship,799.72,300,0.0286,8.59
OUT_09549,POI_024506,place_of_worship,817.39,300,0.0244,7.33
OUT_09549,POI_025056,place_of_worship,729.16,300,0.0521,15.64
OUT_09550,POI_000364,hospital,966.92,5000,0.0055,27.75
OUT_09550,POI_003266,attraction,134.07,100,0.905,90.5
OUT_09550,POI_003631,hotel,956.17,100,0.0062,0.62
OUT_09550,POI_003632,place_of_worship,816.69,300,0.0246,7.38
OUT_09550,POI_003635,hotel,855.14,100,0.0172,1.72
OUT_09550,POI_003636,hotel,874.41,100,0.0143,1.43
OUT_09550,POI_005284,clinic,991.84,200,0.0042,0.85
OUT_09550,POI_011431,place_of_worship,131.99,300,0.9077,272.32
OUT_09550,POI_013827,bus_stop,973.14,150,0.0052,0.78
OUT_09550,POI_014289,bus_stop,996.67,150,0.004,0.6
OUT_09550,POI_025206,place_of_worship,848.63,300,0.0183,5.49
OUT_09551,POI_005186,bus_station,948.45,10000,0.0068,67.54
OUT_09551,POI_005187,place_of_worship,430.23,300,0.3576,107.28
OUT_09551,POI_013565,hospital,943.04,5000,0.0071,35.75
OUT_09551,POI_014172,place_of_worship,991.35,300,0.0043,1.28
OUT_09553,POI_011835,bus_stop,485.52,150,0.2699,40.49
OUT_09555,POI_010289,school,613.13,1000,0.1239,123.88
OUT_09555,POI_010290,place_of_worship,689.36,300,0.0714,21.41
OUT_09556,POI_022452,industrial,558.66,1000,0.1766,176.59
OUT_09557,POI_008791,place_of_worship,805.88,300,0.0271,8.13
OUT_09557,POI_008873,hospital,627.84,5000,0.1119,559.64
OUT_09557,POI_008874,school,878.05,1000,0.0138,13.8
OUT_09558,POI_011711,place_of_worship,799.94,300,0.0286,8.57
OUT_09558,POI_023327,school,868.57,1000,0.0151,15.13
OUT_09560,POI_014884,hotel,642.1,100,0.1012,10.12
OUT_09561,POI_003145,bus_station,888.84,10000,0.0124,124.12
OUT_09561,POI_023020,school,929.91,1000,0.0082,8.2
OUT_09561,POI_023021,school,932.31,1000,0.008,8
OUT_09561,POI_023022,school,935.15,1000,0.0078,7.76
OUT_09563,POI_004367,place_of_worship,675.48,300,0.0793,23.78
OUT_09563,POI_006983,hospital,979.59,5000,0.0048,24.19
OUT_09566,POI_002148,hotel,77.14,100,0.9675,96.75
OUT_09566,POI_005556,hotel,306.58,100,0.5932,59.32
OUT_09566,POI_005557,place_of_worship,245.14,300,0.7162,214.85
OUT_09566,POI_005558,place_of_worship,942.4,300,0.0072,2.16
OUT_09566,POI_010655,guest_house,736.02,50,0.0493,2.47
OUT_09567,POI_021855,place_of_worship,916.38,300,0.0094,2.83
OUT_09567,POI_024100,place_of_worship,910.04,300,0.01,3.01
OUT_09568,POI_008682,attraction,820.12,100,0.0238,2.38
OUT_09569,POI_007269,place_of_worship,374.1,300,0.4595,137.86
OUT_09569,POI_011671,place_of_worship,580.27,300,0.154,46.21
OUT_09569,POI_016895,place_of_worship,864.44,300,0.0157,4.72
OUT_09569,POI_019256,school,418.7,1000,0.3776,377.59
OUT_09569,POI_023169,school,484.27,1000,0.2718,271.75
OUT_09569,POI_023170,hospital,459.34,5000,0.3097,1548.47
OUT_09569,POI_023369,place_of_worship,708.94,300,0.0613,18.39
OUT_09570,POI_005096,place_of_worship,928.11,300,0.0083,2.5
OUT_09570,POI_005097,place_of_worship,307.76,300,0.5908,177.25
OUT_09570,POI_005099,place_of_worship,510.73,300,0.2348,70.43
OUT_09570,POI_005107,bus_stop,814.02,150,0.0252,3.78
OUT_09570,POI_005108,place_of_worship,761.7,300,0.0398,11.95
OUT_09570,POI_005109,place_of_worship,920.48,300,0.009,2.71
OUT_09571,POI_023425,school,877.05,1000,0.0139,13.93
OUT_09576,POI_007263,school,633.08,1000,0.1079,107.89
OUT_09576,POI_007264,place_of_worship,610.49,300,0.1261,37.83
OUT_09576,POI_007265,place_of_worship,260.76,300,0.6854,205.62
OUT_09577,POI_005037,marketplace,387.12,3000,0.4349,1304.81
OUT_09577,POI_005038,bus_stop,533.43,150,0.2058,30.87
OUT_09577,POI_012905,bus_stop,484.3,150,0.2717,40.76
OUT_09577,POI_012908,place_of_worship,506.47,300,0.2405,72.15
OUT_09577,POI_012909,place_of_worship,443.85,300,0.3347,100.42
OUT_09577,POI_012910,clinic,535.34,200,0.2035,40.7
OUT_09577,POI_012913,guest_house,711.94,50,0.0599,2.99
OUT_09577,POI_012930,hotel,393.46,100,0.4231,42.31
OUT_09577,POI_012931,clinic,697.18,200,0.0672,13.44
OUT_09577,POI_015617,clinic,595.67,200,0.1393,27.86
OUT_09577,POI_015846,guest_house,571.14,50,0.1633,8.16
OUT_09577,POI_015847,guest_house,569.26,50,0.1652,8.26
OUT_09577,POI_020547,school,858.74,1000,0.0166,16.62
OUT_09577,POI_020548,place_of_worship,929.53,300,0.0082,2.47
OUT_09577,POI_024278,school,190.77,1000,0.8169,816.94
OUT_09577,POI_024279,bus_station,303.13,10000,0.6002,6002.09
OUT_09577,POI_024287,place_of_worship,411.01,300,0.3912,117.37
OUT_09577,POI_025437,school,310.88,1000,0.5845,584.53
OUT_09579,POI_004413,place_of_worship,852.39,300,0.0177,5.3
OUT_09580,POI_004236,place_of_worship,575.37,300,0.1589,47.68
OUT_09580,POI_005191,bus_stop,626.77,150,0.1128,16.91
OUT_09580,POI_005192,place_of_worship,594.06,300,0.1408,42.23
OUT_09580,POI_008787,school,560.6,1000,0.1745,174.48
OUT_09580,POI_008841,place_of_worship,646.73,300,0.0979,29.37
OUT_09580,POI_008868,place_of_worship,854.14,300,0.0174,5.21
OUT_09581,POI_023331,school,676.26,1000,0.0788,78.81
OUT_09581,POI_023332,school,945.26,1000,0.007,6.99
OUT_09586,POI_008978,place_of_worship,935.03,300,0.0078,2.33
OUT_09586,POI_023091,school,570.49,1000,0.164,163.96
OUT_09587,POI_007083,place_of_worship,997.06,300,0.004,1.2
OUT_09589,POI_005082,place_of_worship,717.31,300,0.0574,17.21
OUT_09589,POI_007266,marketplace,794.88,3000,0.0299,89.67
OUT_09591,POI_023345,place_of_worship,533.87,300,0.2053,61.58
OUT_09591,POI_023347,school,793.5,1000,0.0303,30.26
OUT_09591,POI_023348,place_of_worship,769.85,300,0.0372,11.15
OUT_09593,POI_003147,bus_stop,950.42,150,0.0066,0.99
OUT_09593,POI_007035,bus_stop,971.39,150,0.0053,0.79
OUT_09593,POI_011752,place_of_worship,594.71,300,0.1402,42.05
OUT_09593,POI_011753,place_of_worship,675.02,300,0.0795,23.86
OUT_09596,POI_002859,station,338.4,25000,0.5293,13232.83
OUT_09596,POI_006402,guest_house,427.95,50,0.3615,18.08
OUT_09596,POI_007693,attraction,481.06,100,0.2765,27.65
OUT_09596,POI_007694,attraction,752.56,100,0.043,4.3
OUT_09596,POI_007828,guest_house,363,50,0.4809,24.05
OUT_09596,POI_007901,bus_stop,246.27,150,0.714,107.09
OUT_09596,POI_007921,place_of_worship,176.57,300,0.841,252.29
OUT_09596,POI_008179,school,475.22,1000,0.2852,285.18
OUT_09596,POI_013533,hospital,567.55,5000,0.167,835.22
OUT_09596,POI_013534,hospital,417.35,5000,0.38,1899.8
OUT_09596,POI_013588,place_of_worship,139.23,300,0.8979,269.37
OUT_09596,POI_013589,place_of_worship,871.39,300,0.0147,4.42
OUT_09596,POI_013590,guest_house,110.53,50,0.9344,46.72
OUT_09596,POI_014236,school,876.07,1000,0.0141,14.07
OUT_09596,POI_014246,school,634.28,1000,0.107,106.99
OUT_09596,POI_019808,school,464.69,1000,0.3013,301.29
OUT_09597,POI_008683,bus_stop,410.49,150,0.3922,58.82
OUT_09597,POI_008684,guest_house,766.05,50,0.0384,1.92
OUT_09597,POI_008690,school,368.49,1000,0.4703,470.31
OUT_09597,POI_010500,guest_house,891.5,50,0.0121,0.6
OUT_09597,POI_014880,attraction,998.71,100,0.0039,0.39
OUT_09601,POI_015791,hotel,429.26,100,0.3593,35.93
OUT_09601,POI_015808,place_of_worship,299.8,300,0.6069,182.08
OUT_09603,POI_004846,place_of_worship,446.01,300,0.3312,99.35
OUT_09603,POI_004848,place_of_worship,941.93,300,0.0072,2.17
OUT_09603,POI_023347,school,744.47,1000,0.046,46
OUT_09603,POI_023348,place_of_worship,677.69,300,0.078,23.39
OUT_09604,POI_005220,bus_stop,901.63,150,0.0109,1.64
OUT_09604,POI_005221,bus_stop,959,150,0.006,0.91
OUT_09604,POI_009290,place_of_worship,846.19,300,0.0187,5.62
OUT_09604,POI_011865,bus_stop,724.85,150,0.054,8.1
OUT_09604,POI_011866,bus_stop,650.48,150,0.0953,14.3
OUT_09604,POI_011867,bus_stop,699.43,150,0.066,9.9
OUT_09604,POI_011868,bus_stop,655.18,150,0.0921,13.82
OUT_09604,POI_011869,bus_stop,652.24,150,0.0941,14.11
OUT_09604,POI_011870,bus_stop,681.94,150,0.0755,11.33
OUT_09605,POI_013564,place_of_worship,426.71,300,0.3636,109.09
OUT_09605,POI_021856,school,508.18,1000,0.2382,238.19
OUT_09607,POI_011153,place_of_worship,740.4,300,0.0476,14.27
OUT_09607,POI_011154,place_of_worship,335.58,300,0.5349,160.48
OUT_09607,POI_011580,place_of_worship,909.8,300,0.0101,3.02
OUT_09607,POI_023065,school,353.51,1000,0.4994,499.43
OUT_09608,POI_010263,school,345.62,1000,0.515,514.98
OUT_09609,POI_010086,hotel,50.33,100,0.986,98.6
OUT_09611,POI_009347,place_of_worship,901.25,300,0.011,3.29
OUT_09612,POI_024798,school,579.33,1000,0.155,154.96
OUT_09616,POI_011649,place_of_worship,208.03,300,0.7863,235.89
OUT_09617,POI_020639,place_of_worship,962.09,300,0.0058,1.75
OUT_09619,POI_013298,school,405.83,1000,0.4005,400.51
OUT_09619,POI_013304,hospital,392.34,5000,0.4252,2126.08
OUT_09619,POI_024543,hospital,381.96,5000,0.4446,2223.13
OUT_09619,POI_024544,place_of_worship,602.9,300,0.1327,39.82
OUT_09620,POI_005084,bus_stop,864.23,150,0.0158,2.37
OUT_09620,POI_005085,place_of_worship,772.62,300,0.0363,10.89
OUT_09620,POI_005087,bus_stop,841.37,150,0.0196,2.94
OUT_09620,POI_005088,place_of_worship,793.71,300,0.0302,9.06
OUT_09620,POI_008398,attraction,989.41,100,0.0043,0.43
OUT_09620,POI_008814,guest_house,790.97,50,0.0309,1.55
OUT_09622,POI_016420,place_of_worship,819.34,300,0.024,7.2
OUT_09622,POI_016422,place_of_worship,688.24,300,0.072,21.59
OUT_09623,POI_007096,guest_house,860.31,50,0.0164,0.82
OUT_09623,POI_014874,place_of_worship,782.67,300,0.0333,9.98
OUT_09623,POI_014875,place_of_worship,741.39,300,0.0472,14.16
OUT_09623,POI_015279,bus_stop,992.27,150,0.0042,0.63
OUT_09623,POI_015280,place_of_worship,935.22,300,0.0078,2.33
OUT_09623,POI_015285,bus_stop,890.39,150,0.0122,1.83
OUT_09623,POI_015286,bus_stop,904.45,150,0.0106,1.59
OUT_09623,POI_015431,hotel,739.69,100,0.0479,4.79
OUT_09623,POI_020074,school,832.51,1000,0.0213,21.27
OUT_09623,POI_020075,industrial,959.11,1000,0.006,6.03
OUT_09623,POI_020076,place_of_worship,762.69,300,0.0395,11.85
OUT_09623,POI_024555,place_of_worship,798.66,300,0.0289,8.67
OUT_09624,POI_006577,attraction,338.14,100,0.5298,52.98
OUT_09625,POI_020637,industrial,791.37,1000,0.0308,30.83
OUT_09625,POI_023430,school,723.64,1000,0.0545,54.52
OUT_09626,POI_005484,place_of_worship,580.16,300,0.1541,46.24
OUT_09626,POI_005485,bus_stop,302.84,150,0.6008,90.12
OUT_09626,POI_005486,place_of_worship,661.82,300,0.0877,26.32
OUT_09626,POI_009348,school,833.15,1000,0.0211,21.15
OUT_09627,POI_005125,college,603.36,2000,0.1323,264.67
OUT_09627,POI_006711,hotel,621.1,100,0.1173,11.73
OUT_09627,POI_010782,clinic,521.24,200,0.221,44.21
OUT_09627,POI_012044,place_of_worship,879.94,300,0.0135,4.06
OUT_09627,POI_016414,place_of_worship,815.74,300,0.0248,7.44
OUT_09627,POI_016425,university,672.6,4000,0.081,324.01
OUT_09627,POI_020559,university,826.44,4000,0.0225,89.98
OUT_09627,POI_020643,place_of_worship,338.08,300,0.5299,158.98
OUT_09627,POI_020644,university,760.89,4000,0.0401,160.4
OUT_09627,POI_020645,place_of_worship,824.22,300,0.023,6.89
OUT_09627,POI_020646,place_of_worship,832.86,300,0.0212,6.36
OUT_09627,POI_020967,university,719.26,4000,0.0565,225.87
OUT_09627,POI_020968,university,728.43,4000,0.0525,209.81
OUT_09627,POI_020969,university,762.26,4000,0.0396,158.54
OUT_09627,POI_021859,university,722.19,4000,0.0552,220.64
OUT_09627,POI_021870,university,793.55,4000,0.0302,120.97
OUT_09628,POI_000075,station,991.82,25000,0.0042,105.8
OUT_09629,POI_006981,place_of_worship,780.06,300,0.034,10.21
OUT_09629,POI_024469,guest_house,939.16,50,0.0074,0.37
